Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02138153846153846,8e-05,0.01716,8e-05,0.09308,8e-05,0.0,0.0,0.09916,0.00032,0.00056,0.061,0.00644,0.0
NN-1,0.021040000000000003,0.00012,0.01864,8e-05,0.0916,8e-05,0.0,0.0,0.09692,0.00012,0.0004,0.0596,0.00596,0.0
NN-2,0.0206,0.0,0.01572,4e-05,0.0908,4e-05,0.0,0.0,0.09592,0.00012,0.00052,0.05892,0.00572,0.0
NN-3,0.02218153846153846,0.00016,0.02288,8e-05,0.09456,8e-05,0.0,0.0,0.10036,0.00028,0.00084,0.06192,0.0072,0.0
NN-4,0.021446153846153844,0.00028,0.01748,0.00012,0.09344,0.00012,0.0,0.0,0.09932,0.0002,0.00072,0.06096,0.00616,0.0
NN-5,0.020923076923076926,8e-05,0.01664,0.00012,0.09164,0.00012,0.0,0.0,0.09712,0.0002,0.00056,0.05972,0.0058,0.0
NN-6,0.021556923076923078,0.00012,0.01664,0.00012,0.09392,0.00012,0.0,0.0,0.10024,0.00028,0.0006,0.06176,0.00644,0.0
NN-7,0.021024615384615385,8e-05,0.01612,8e-05,0.09228,8e-05,0.0,0.0,0.09764,0.00012,0.0006,0.0604,0.00592,0.0
NN-8,0.020956923076923078,4e-05,0.01788,0.00012,0.09148,0.00012,0.0,0.0,0.0966,0.0002,0.00064,0.05956,0.0058,0.0
NN-9,0.02139076923076923,0.0,0.01968,8e-05,0.0928,8e-05,0.0,0.0,0.09828,0.00024,0.0006,0.06048,0.00584,0.0
NN-10,0.020907692307692308,0.00012,0.01796,0.00012,0.09124,0.00012,0.0,0.0,0.09648,8e-05,0.00064,0.0592,0.00584,0.0
NN-11,0.02155076923076923,0.00016,0.01872,0.00012,0.09256,0.00012,0.0,0.0,0.09956,0.0002,0.00056,0.06088,0.00728,0.0
NN-12,0.020593846153846154,8e-05,0.01468,4e-05,0.09128,4e-05,0.0,0.0,0.09636,0.00016,0.00048,0.0592,0.0054,0.0
NN-13,0.021298461538461537,8e-05,0.01656,0.00012,0.09312,0.00012,0.0,0.0,0.09856,0.00028,0.00072,0.06084,0.00648,0.0
NN-14,0.02109230769230769,0.00012,0.01776,8e-05,0.092,8e-05,0.0,0.0,0.09732,0.00028,0.00064,0.06012,0.0058,0.0
NN-15,0.021501538461538457,0.00012,0.02052,8e-05,0.0926,8e-05,0.0,0.0,0.0984,0.00024,0.0006,0.06028,0.0066,0.0
NN-16,0.021006153846153845,8e-05,0.01692,8e-05,0.09176,8e-05,0.0,0.0,0.09736,8e-05,0.00048,0.06016,0.00608,0.0
NN-17,0.021230769230769234,0.00024,0.01752,8e-05,0.09224,8e-05,0.0,0.0,0.0984,0.00024,0.00056,0.06048,0.00616,0.0
NN-18,0.02253230769230769,0.00056,0.02388,0.00012,0.0952,0.00012,0.0,0.0,0.10132,0.00036,0.001,0.06272,0.00764,0.0
NN-19,0.022356923076923073,0.0002,0.02404,0.00012,0.09408,0.00012,0.0,0.0,0.10116,0.00024,0.00096,0.062,0.00772,0.0
Min Violations Committee,0.009775384615384615,0.0,0.05328,0.0,0.01644,0.0,0.00136,0.0,0.04804,0.0,0.0024,0.00492,0.00064,0.0
Max Violations Committee,0.48397230769230765,0.65812,0.92524,0.32968,0.87712,0.25432,0.1866,0.0,0.91616,0.13476,0.37704,0.7942,0.77384,0.06456
Random Choice,0.26544615384615383,0.0528,0.85752,0.1146,0.48612,0.10516,0.17444,0.0,0.45572,0.0454,0.25128,0.35908,0.4886,0.06008
Borda ranking,0.02266461538461538,0.0,0.12088,0.0,0.0638,0.0,0.01836,0.0,0.04888,0.0,0.00116,0.03792,0.00364,0.0
Plurality ranking,0.11356000000000001,0.00708,0.6412,0.07072,0.07524,0.06552,0.12584,0.0,0.00384,0.0,0.14252,0.0,0.2866,0.05772
STV,0.05406153846153846,0.00164,0.45144,0.00156,0.0,0.00048,0.036,0.0,0.00024,0.0,0.05676,0.0,0.15468,0.0
Approval Voting (AV),0.037283076923076926,4e-05,0.15656,0.0,0.12004,0.0,0.0,0.0,0.12752,0.00012,0.00028,0.08012,0.0,0.0
Proportional Approval Voting (PAV),0.04208615384615385,0.0,0.20912,0.0,0.12896,0.0,0.01112,0.0,0.11116,0.00024,0.00052,0.086,0.0,0.0
Approval Chamberlin-Courant (CC),0.2655876923076923,0.05108,0.85848,0.11424,0.4886,0.10524,0.17432,0.0,0.45528,0.0464,0.25148,0.36304,0.4842,0.06028
Lexicographic Chamberlin-Courant (lex-CC),0.08213846153846152,0.0,0.45344,0.0,0.20584,0.0,0.06812,0.0,0.16204,0.00708,0.022,0.14928,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2424307692307692,0.01808,0.83464,0.09892,0.45832,0.09704,0.17248,0.0,0.41152,0.03992,0.23764,0.33332,0.38988,0.05984
Monroe's Approval Rule (Monroe),0.1954523076923077,0.0374,0.75776,0.02176,0.38356,0.0156,0.0808,0.0,0.39816,0.01332,0.14268,0.31004,0.3798,0.0
Greedy Monroe,0.07128,0.00024,0.39376,0.0,0.1728,0.0,0.036,0.0,0.15636,0.00188,0.01988,0.12272,0.023,0.0
Minimax Approval Voting (MAV),0.15049230769230768,0.02004,0.69416,0.00348,0.2956,0.00348,0.10316,0.0,0.28064,0.01624,0.10928,0.22288,0.20744,0.0
