,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4895771428571428,0.0,0.4895542857142857,0.48917714285714287,0.48913142857142855,0.48818285714285714,0.48818285714285714,0.4896,0.48818285714285714,0.49044571428571426,0.48916571428571426,0.4882971428571429,0.4887314285714286,0.4880457142857143,0.48818285714285714,0.48958857142857143
Borda ranking,0.06474514285714285,0.4895542857142857,0.0,0.21285714285714286,0.10507428571428572,0.10502857142857143,0.10502857142857143,0.49379428571428574,0.10502857142857143,0.47898285714285715,0.31309714285714285,0.1702857142857143,0.21876571428571429,0.10209142857142857,0.10502857142857143,0.19878857142857143
Plurality ranking,0.23246914285714287,0.48917714285714287,0.21285714285714286,0.0,0.2154742857142857,0.22573714285714286,0.22573714285714286,0.64872,0.22573714285714286,0.3572571428571429,0.46698285714285714,0.19448,0.2857142857142857,0.2041257142857143,0.22573714285714286,0.2161142857142857
STV,0.10728685714285714,0.48913142857142855,0.10507428571428572,0.2154742857142857,0.0,0.11909714285714286,0.11909714285714286,0.4898742857142857,0.11909714285714286,0.48408,0.31460571428571427,0.17626285714285714,0.21569142857142856,0.11682285714285714,0.11909714285714286,0.19923428571428572
Approval Voting (AV),0.10924342857142859,0.48818285714285714,0.10502857142857143,0.22573714285714286,0.11909714285714286,0.0,0.0,0.47786285714285714,0.0,0.49488,0.2884342857142857,0.15900571428571428,0.20397714285714286,0.040845714285714284,0.0,0.19514285714285715
Proportional Approval Voting (PAV),0.10924342857142859,0.48818285714285714,0.10502857142857143,0.22573714285714286,0.11909714285714286,0.0,0.0,0.47786285714285714,0.0,0.49488,0.2884342857142857,0.15900571428571428,0.20397714285714286,0.040845714285714284,0.0,0.19514285714285715
Approval Chamberlin-Courant (CC),0.46645314285714284,0.4896,0.49379428571428574,0.64872,0.4898742857142857,0.47786285714285714,0.47786285714285714,0.0,0.47786285714285714,0.8571428571428571,0.24661714285714287,0.51192,0.37057142857142855,0.5035542857142857,0.47786285714285714,0.49133714285714286
Lexicographic Chamberlin-Courant (lex-CC),0.10924342857142859,0.48818285714285714,0.10502857142857143,0.22573714285714286,0.11909714285714286,0.0,0.0,0.47786285714285714,0.0,0.49488,0.2884342857142857,0.15900571428571428,0.20397714285714286,0.040845714285714284,0.0,0.19514285714285715
Sequential Approval Chamberlin-Courant (seq-CC),0.5095771428571428,0.49044571428571426,0.47898285714285715,0.3572571428571429,0.48408,0.49488,0.49488,0.8571428571428571,0.49488,0.0,0.6676571428571428,0.46213714285714286,0.6429714285714285,0.4702057142857143,0.49488,0.48369142857142855
Monroe's Approval Rule (Monroe),0.30319999999999997,0.48916571428571426,0.31309714285714285,0.46698285714285714,0.31460571428571427,0.2884342857142857,0.2884342857142857,0.24661714285714287,0.2884342857142857,0.6676571428571428,0.0,0.3470971428571429,0.33536,0.3110171428571429,0.2884342857142857,0.36309714285714284
Greedy Monroe,0.17837885714285717,0.4882971428571429,0.1702857142857143,0.19448,0.17626285714285714,0.15900571428571428,0.15900571428571428,0.51192,0.15900571428571428,0.46213714285714286,0.3470971428571429,0.0,0.23133714285714285,0.15404571428571429,0.15900571428571428,0.20609142857142856
Minimax Approval Voting (MAV),0.18587142857142858,0.4887314285714286,0.21876571428571429,0.2857142857142857,0.21569142857142856,0.20397714285714286,0.20397714285714286,0.37057142857142855,0.20397714285714286,0.6429714285714285,0.33536,0.23133714285714285,0.0,0.22478857142857142,0.20397714285714286,0.21506285714285714
Method of Equal Shares (aka Rule X) with Phragmén phase,0.11601657142857144,0.4880457142857143,0.10209142857142857,0.2041257142857143,0.11682285714285714,0.040845714285714284,0.040845714285714284,0.5035542857142857,0.040845714285714284,0.4702057142857143,0.3110171428571429,0.15404571428571429,0.22478857142857142,0.0,0.040845714285714284,0.1942742857142857
E Pluribus Hugo (EPH),0.10924342857142859,0.48818285714285714,0.10502857142857143,0.22573714285714286,0.11909714285714286,0.0,0.0,0.47786285714285714,0.0,0.49488,0.2884342857142857,0.15900571428571428,0.20397714285714286,0.040845714285714284,0.0,0.19514285714285715
Random Serial Dictator,0.2026514285714286,0.48958857142857143,0.19878857142857143,0.2161142857142857,0.19923428571428572,0.19514285714285715,0.19514285714285715,0.49133714285714286,0.19514285714285715,0.48369142857142855,0.36309714285714284,0.20609142857142856,0.21506285714285714,0.1942742857142857,0.19514285714285715,0.0
NN,,0.4895771428571428,0.06474514285714285,0.23246914285714287,0.10728685714285714,0.10924342857142859,0.10924342857142859,0.46645314285714284,0.10924342857142859,0.5095771428571428,0.30319999999999997,0.17837885714285717,0.18587142857142858,0.11601657142857144,0.10924342857142859,0.2026514285714286
