,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.49038857142857156,0.0,0.49096,0.4902742857142857,0.4907657142857143,0.49038857142857145,0.49050285714285713,0.48872,0.49125714285714284,0.48979428571428574,0.4910857142857143,0.4900685714285714,0.48962285714285714,0.4906857142857143,0.49038857142857145,0.49021714285714285
Borda ranking,0.04461714285714286,0.49096,0.0,0.08324571428571428,0.043154285714285714,0.044617142857142855,0.03646857142857143,0.48870857142857144,0.06380571428571429,0.4284342857142857,0.23429714285714287,0.08613714285714286,0.43928,0.03314285714285714,0.044617142857142855,0.19925714285714285
Plurality ranking,0.1120571428571429,0.4902742857142857,0.08324571428571428,0.0,0.07088,0.11205714285714286,0.10667428571428571,0.50016,0.10608,0.41704,0.24341714285714286,0.11581714285714285,0.4479542857142857,0.10340571428571428,0.11205714285714286,0.21221714285714285
STV,0.06962285714285715,0.4907657142857143,0.043154285714285714,0.07088,0.0,0.06962285714285714,0.06459428571428572,0.48665142857142857,0.07650285714285714,0.43069714285714283,0.23261714285714286,0.09456,0.43804571428571426,0.061405714285714286,0.06962285714285714,0.20318857142857144
Approval Voting (AV),0.0,0.49038857142857145,0.044617142857142855,0.11205714285714286,0.06962285714285714,0.0,0.01512,0.4776457142857143,0.07964571428571429,0.4402057142857143,0.2263542857142857,0.09516571428571428,0.43158857142857143,0.028982857142857144,0.0,0.19898285714285716
Proportional Approval Voting (PAV),0.015119999999999996,0.49050285714285713,0.03646857142857143,0.10667428571428571,0.06459428571428572,0.01512,0.0,0.4853257142857143,0.06452571428571428,0.43214857142857144,0.23245714285714286,0.08734857142857143,0.4368228571428571,0.013862857142857142,0.01512,0.19885714285714284
Approval Chamberlin-Courant (CC),0.47764571428571406,0.48872,0.48870857142857144,0.50016,0.48665142857142857,0.4776457142857143,0.4853257142857143,0.0,0.48642285714285716,0.8571428571428571,0.31829714285714283,0.50096,0.10502857142857143,0.48773714285714287,0.4776457142857143,0.4884342857142857
Lexicographic Chamberlin-Courant (lex-CC),0.0796457142857143,0.49125714285714284,0.06380571428571429,0.10608,0.07650285714285714,0.07964571428571429,0.06452571428571428,0.48642285714285716,0.0,0.4310285714285714,0.23281142857142856,0.08126857142857143,0.43814857142857144,0.058777142857142854,0.07964571428571429,0.2058057142857143
Sequential Approval Chamberlin-Courant (seq-CC),0.44020571428571414,0.48979428571428574,0.4284342857142857,0.41704,0.43069714285714283,0.4402057142857143,0.43214857142857144,0.8571428571428571,0.4310285714285714,0.0,0.5782171428571429,0.41594285714285717,0.7896,0.4295771428571429,0.4402057142857143,0.42910857142857145
Monroe's Approval Rule (Monroe),0.22635428571428579,0.4910857142857143,0.23429714285714287,0.24341714285714286,0.23261714285714286,0.2263542857142857,0.23245714285714286,0.31829714285714283,0.23281142857142856,0.5782171428571429,0.0,0.24362285714285714,0.2728457142857143,0.23422857142857142,0.2263542857142857,0.2881714285714286
Greedy Monroe,0.09516571428571428,0.4900685714285714,0.08613714285714286,0.11581714285714285,0.09456,0.09516571428571428,0.08734857142857143,0.50096,0.08126857142857143,0.41594285714285717,0.24362285714285714,0.0,0.4475314285714286,0.08292571428571428,0.09516571428571428,0.20589714285714286
Minimax Approval Voting (MAV),0.4315885714285716,0.48962285714285714,0.43928,0.4479542857142857,0.43804571428571426,0.43158857142857143,0.4368228571428571,0.10502857142857143,0.43814857142857144,0.7896,0.2728457142857143,0.4475314285714286,0.0,0.4385142857142857,0.43158857142857143,0.448
Method of Equal Shares (aka Rule X) with Phragmén phase,0.028982857142857144,0.4906857142857143,0.03314285714285714,0.10340571428571428,0.061405714285714286,0.028982857142857144,0.013862857142857142,0.48773714285714287,0.058777142857142854,0.4295771428571429,0.23422857142857142,0.08292571428571428,0.4385142857142857,0.0,0.028982857142857144,0.19870857142857143
E Pluribus Hugo (EPH),0.0,0.49038857142857145,0.044617142857142855,0.11205714285714286,0.06962285714285714,0.0,0.01512,0.4776457142857143,0.07964571428571429,0.4402057142857143,0.2263542857142857,0.09516571428571428,0.43158857142857143,0.028982857142857144,0.0,0.19898285714285716
Random Serial Dictator,0.19898285714285707,0.49021714285714285,0.19925714285714285,0.21221714285714285,0.20318857142857144,0.19898285714285716,0.19885714285714284,0.4884342857142857,0.2058057142857143,0.42910857142857145,0.2881714285714286,0.20589714285714286,0.448,0.19870857142857143,0.19898285714285716,0.0
NN,,0.49038857142857156,0.04461714285714286,0.1120571428571429,0.06962285714285715,0.0,0.015119999999999996,0.47764571428571406,0.0796457142857143,0.44020571428571414,0.22635428571428579,0.09516571428571428,0.4315885714285716,0.028982857142857144,0.0,0.19898285714285707
