,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.2777200000000001,0.0,0.27713333333333334,0.27770666666666666,0.27746666666666664,0.27772,0.27772,0.27814666666666665,0.27772,0.27768,0.27814666666666665,0.27872,0.27814666666666665,0.27786666666666665,0.27772,0.2782266666666667
Borda ranking,0.06124000000000002,0.27713333333333334,0.0,0.10938666666666666,0.06566666666666666,0.06124,0.06124,0.2806,0.06124,0.276,0.2806,0.12389333333333333,0.2806,0.0592,0.06124,0.15177333333333334
Plurality ranking,0.14851999999999999,0.27770666666666666,0.10938666666666666,0.0,0.11041333333333334,0.14852,0.14852,0.29077333333333333,0.14852,0.26437333333333335,0.29077333333333333,0.14569333333333334,0.29077333333333333,0.13970666666666667,0.14852,0.16404
STV,0.08528,0.27746666666666664,0.06566666666666666,0.11041333333333334,0.0,0.08528,0.08528,0.27774666666666664,0.08528,0.27772,0.27774666666666664,0.13076,0.27774666666666664,0.08537333333333333,0.08528,0.15386666666666668
Approval Voting (AV),0.0,0.27772,0.06124,0.14852,0.08528,0.0,0.0,0.27257333333333333,0.0,0.2839333333333333,0.27257333333333333,0.12289333333333333,0.27257333333333333,0.03692,0.0,0.14802666666666667
Proportional Approval Voting (PAV),0.0,0.27772,0.06124,0.14852,0.08528,0.0,0.0,0.27257333333333333,0.0,0.2839333333333333,0.27257333333333333,0.12289333333333333,0.27257333333333333,0.03692,0.0,0.14802666666666667
Approval Chamberlin-Courant (CC),0.27257333333333345,0.27814666666666665,0.2806,0.29077333333333333,0.27774666666666664,0.27257333333333333,0.27257333333333333,0.0,0.27257333333333333,0.3333333333333333,0.0,0.2913733333333333,0.0,0.2846666666666667,0.27257333333333333,0.27666666666666667
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.27772,0.06124,0.14852,0.08528,0.0,0.0,0.27257333333333333,0.0,0.2839333333333333,0.27257333333333333,0.12289333333333333,0.27257333333333333,0.03692,0.0,0.14802666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.28393333333333337,0.27768,0.276,0.26437333333333335,0.27772,0.2839333333333333,0.2839333333333333,0.3333333333333333,0.2839333333333333,0.0,0.3333333333333333,0.26354666666666665,0.3333333333333333,0.27122666666666667,0.2839333333333333,0.27844
Monroe's Approval Rule (Monroe),0.27257333333333345,0.27814666666666665,0.2806,0.29077333333333333,0.27774666666666664,0.27257333333333333,0.27257333333333333,0.0,0.27257333333333333,0.3333333333333333,0.0,0.2913733333333333,0.0,0.2846666666666667,0.27257333333333333,0.27666666666666667
Greedy Monroe,0.12289333333333327,0.27872,0.12389333333333333,0.14569333333333334,0.13076,0.12289333333333333,0.12289333333333333,0.2913733333333333,0.12289333333333333,0.26354666666666665,0.2913733333333333,0.0,0.2913733333333333,0.11306666666666666,0.12289333333333333,0.16081333333333334
Minimax Approval Voting (MAV),0.27257333333333345,0.27814666666666665,0.2806,0.29077333333333333,0.27774666666666664,0.27257333333333333,0.27257333333333333,0.0,0.27257333333333333,0.3333333333333333,0.0,0.2913733333333333,0.0,0.2846666666666667,0.27257333333333333,0.27666666666666667
Method of Equal Shares (aka Rule X) with Phragmén phase,0.03692,0.27786666666666665,0.0592,0.13970666666666667,0.08537333333333333,0.03692,0.03692,0.2846666666666667,0.03692,0.27122666666666667,0.2846666666666667,0.11306666666666666,0.2846666666666667,0.0,0.03692,0.14878666666666668
E Pluribus Hugo (EPH),0.0,0.27772,0.06124,0.14852,0.08528,0.0,0.0,0.27257333333333333,0.0,0.2839333333333333,0.27257333333333333,0.12289333333333333,0.27257333333333333,0.03692,0.0,0.14802666666666667
Random Serial Dictator,0.14802666666666667,0.2782266666666667,0.15177333333333334,0.16404,0.15386666666666668,0.14802666666666667,0.14802666666666667,0.27666666666666667,0.14802666666666667,0.27844,0.27666666666666667,0.16081333333333334,0.27666666666666667,0.14878666666666668,0.14802666666666667,0.0
NN,,0.2777200000000001,0.06124000000000002,0.14851999999999999,0.08528,0.0,0.0,0.27257333333333345,0.0,0.28393333333333337,0.27257333333333345,0.12289333333333327,0.27257333333333345,0.03692,0.0,0.14802666666666667
