Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.00108,0.0,0.01084,8e-05,4e-05,8e-05,0.0,8e-05,0.002,0.0,0.00016,4e-05,0.00072,0.0
NN-all-1,0.0010276923076923,0.0,0.01028,8e-05,0.0,8e-05,0.0,8e-05,0.0018,0.0,0.00024,0.0,0.0008,0.0
NN-all-2,0.0009292307692307,0.0,0.00884,8e-05,0.0,8e-05,0.0,8e-05,0.00176,0.0,0.00032,0.0,0.00092,0.0
NN-all-3,0.001076923076923,0.0,0.0106,8e-05,4e-05,8e-05,0.0,8e-05,0.00204,0.0,0.00028,4e-05,0.00076,0.0
NN-all-4,0.0011261538461538,0.0,0.0106,0.00012,4e-05,0.00012,0.0,0.00012,0.00208,0.0,0.00056,4e-05,0.00096,0.0
NN-all-5,0.0011353846153846,0.0,0.01144,8e-05,8e-05,8e-05,0.0,8e-05,0.00208,0.0,4e-05,8e-05,0.0008,0.0
NN-all-6,0.0012030769230769,0.0,0.01128,0.00016,4e-05,0.00016,0.0,0.00016,0.0022,0.0,0.00052,4e-05,0.00108,0.0
NN-all-7,0.0009938461538461,0.0,0.00936,0.00012,4e-05,0.00012,0.0,0.00012,0.00192,0.0,0.0004,4e-05,0.0008,0.0
NN-all-8,0.0008923076923076,0.0,0.00856,0.00012,4e-05,0.00012,0.0,0.00012,0.002,0.0,4e-05,4e-05,0.00056,0.0
NN-all-9,0.0010092307692307,0.0,0.01004,4e-05,0.0,4e-05,0.0,4e-05,0.00176,0.0,0.00028,0.0,0.00092,0.0
NN-all-10,0.0011846153846153,0.0,0.01192,8e-05,0.0,8e-05,0.0,8e-05,0.00188,0.0,0.0004,0.0,0.00096,0.0
NN-all-11,0.0009261538461538,0.0,0.00932,4e-05,0.0,4e-05,0.0,4e-05,0.00188,0.0,0.0,0.0,0.00072,0.0
NN-all-12,0.001076923076923,0.0,0.011,8e-05,0.0,8e-05,0.0,8e-05,0.00176,0.0,0.00024,0.0,0.00076,0.0
NN-all-13,0.00116,0.0,0.01216,4e-05,4e-05,4e-05,0.0,4e-05,0.00176,0.0,0.00016,4e-05,0.0008,0.0
NN-all-14,0.0010923076923076,0.0,0.01032,8e-05,4e-05,8e-05,0.0,8e-05,0.002,0.0,0.00052,4e-05,0.00104,0.0
NN-all-15,0.0011261538461538,0.0,0.01112,8e-05,4e-05,8e-05,0.0,8e-05,0.00188,0.0,0.00028,4e-05,0.00104,0.0
NN-all-16,0.001196923076923,0.0,0.01192,0.00012,4e-05,0.00012,0.0,0.00012,0.00192,0.0,0.0004,4e-05,0.00088,0.0
NN-all-17,0.0011415384615384,0.0,0.01148,8e-05,4e-05,8e-05,0.0,8e-05,0.00172,0.0,0.0004,4e-05,0.00092,0.0
NN-all-18,0.0010861538461538,0.0,0.01092,8e-05,4e-05,8e-05,0.0,8e-05,0.002,0.0,0.0002,4e-05,0.00068,0.0
NN-all-19,0.0011015384615384,0.0,0.011,4e-05,0.0,4e-05,0.0,4e-05,0.00168,0.0,0.00044,0.0,0.00108,0.0
Min Violations Committee,0.0006953846153846,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.3590738461538462,0.63212,0.97624,0.49548,0.01424,0.49548,0.0076,0.49548,0.90244,0.00928,0.2572,0.01424,0.36816,0.0
Random Choice,0.15408,0.03996,0.92412,0.11288,0.01052,0.11288,0.00712,0.11288,0.4582,0.00684,0.0784,0.01052,0.12872,0.0
Borda ranking,0.0134984615384615,0.0,0.16032,0.00064,0.00096,0.00064,0.00188,0.00064,0.00808,0.00048,0.0,0.00096,0.00088,0.0
Plurality ranking,0.0628,0.00248,0.7422,4e-05,0.0,4e-05,0.00236,4e-05,0.02692,0.0,0.013,0.0,0.02932,0.0
STV,0.0488615384615384,0.0002,0.6146,0.0,0.0,0.0,0.00152,0.0,0.001,0.0,0.00128,0.0,0.0166,0.0
Approval Voting (AV),0.03444,4e-05,0.41432,0.0,0.0,0.0,0.0,0.0,0.0326,0.0,0.00076,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0425784615384615,0.0002,0.54976,0.0,0.0002,0.0,0.00056,0.0,0.00168,0.00012,0.0008,0.0002,0.0,0.0
Approval Chamberlin-Courant (CC),0.0641784615384615,0.0002,0.79832,0.0,0.00476,0.0,0.00752,0.0,0.00836,0.00324,0.00364,0.00476,0.00352,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0620553846153846,0.0002,0.77552,0.0,0.00476,0.0,0.00752,0.0,0.00792,0.0032,0.00284,0.00476,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.0613015384615384,4e-05,0.76812,0.0,0.00288,0.0,0.00748,0.0,0.00564,0.00188,0.00424,0.00288,0.00376,0.0
Monroe's Approval Rule (Monroe),0.05876,0.0002,0.73812,0.0,0.00336,0.0,0.00408,0.0,0.0076,0.00228,0.00224,0.00336,0.00264,0.0
Greedy Monroe,0.0570830769230769,4e-05,0.72616,0.0,0.00132,0.0,0.00396,0.0,0.00368,0.00076,0.00296,0.00132,0.00188,0.0
Minimax Approval Voting (MAV),0.1533138461538461,0.03896,0.9242,0.1114,0.01032,0.1114,0.00736,0.1114,0.45492,0.00648,0.07688,0.01032,0.12944,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0431046153846153,4e-05,0.55696,0.0,8e-05,0.0,0.00044,0.0,0.00188,4e-05,0.00084,8e-05,0.0,0.0
E Pluribus Hugo (EPH),0.03452,8e-05,0.43672,0.0,0.0,0.0,4e-05,0.0,0.01108,0.0,0.00084,0.0,0.0,0.0
Random Serial Dictator,0.1192184615384615,0.02088,0.78292,0.08192,0.00516,0.08192,0.0032,0.08192,0.44688,0.00304,0.03684,0.00516,0.0,0.0
