Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.0131107692307692,0.0,0.01136,0.00096,0.03444,0.0008,0.0,0.00072,0.0896,0.00056,0.0014,0.02224,0.00836,0.0
NN-all-1,0.0141353846153846,0.0,0.01768,0.00108,0.03524,0.00088,0.0,0.00072,0.09296,0.00052,0.0018,0.023,0.00988,0.0
NN-all-2,0.0139815384615384,0.0,0.01604,0.00108,0.03548,0.00092,0.0,0.0008,0.0924,0.00064,0.00164,0.02336,0.0094,0.0
NN-all-3,0.0141753846153846,0.0,0.01616,0.0012,0.03612,0.001,0.0,0.0008,0.0932,0.00068,0.00176,0.02372,0.00964,0.0
NN-all-4,0.0141046153846153,0.0,0.01768,0.001,0.03556,0.00084,0.0,0.00064,0.09264,0.00068,0.0016,0.02324,0.00948,0.0
NN-all-5,0.0137507692307692,0.0,0.01404,0.00112,0.0352,0.001,0.0,0.0008,0.09236,0.00056,0.00164,0.02312,0.00892,0.0
NN-all-6,0.0140892307692307,0.0,0.01724,0.00108,0.03564,0.00088,0.0,0.00068,0.09224,0.00068,0.00172,0.02348,0.00952,0.0
NN-all-7,0.0137261538461538,0.0,0.01436,0.001,0.03512,0.00084,0.0,0.00068,0.09176,0.00068,0.00164,0.02308,0.00928,0.0
NN-all-8,0.0146123076923076,0.0,0.01896,0.00112,0.03644,0.00088,0.0,0.00072,0.09436,0.00088,0.00196,0.02404,0.0106,0.0
NN-all-9,0.0140892307692307,0.0,0.01584,0.00116,0.03584,0.00092,0.0,0.00076,0.09328,0.00068,0.0018,0.02324,0.00964,0.0
NN-all-10,0.0143753846153846,0.0,0.0162,0.0012,0.03632,0.001,0.0,0.0008,0.09448,0.00084,0.00208,0.0238,0.01016,0.0
NN-all-11,0.0140707692307692,0.0,0.01776,0.00104,0.03516,0.00088,0.0,0.00072,0.09232,0.00068,0.00172,0.02312,0.00952,0.0
NN-all-12,0.0142215384615384,0.0,0.01648,0.00116,0.03604,0.00096,0.0,0.00076,0.09352,0.00072,0.00168,0.02364,0.00992,0.0
NN-all-13,0.0137538461538461,0.0,0.01588,0.00104,0.03512,0.00088,0.0,0.00072,0.09108,0.0006,0.00156,0.02304,0.00888,0.0
NN-all-14,0.0135230769230769,0.0,0.01384,0.00104,0.0346,0.00088,0.0,0.00072,0.09076,0.00052,0.0016,0.0226,0.00924,0.0
NN-all-15,0.0138061538461538,0.0,0.01528,0.00104,0.03528,0.00088,0.0,0.00068,0.09156,0.00068,0.0018,0.02308,0.0092,0.0
NN-all-16,0.0136676923076923,0.0,0.0152,0.001,0.03512,0.00084,0.0,0.00068,0.09112,0.0006,0.0016,0.02272,0.0088,0.0
NN-all-17,0.0135938461538461,0.0,0.01372,0.00104,0.03492,0.00088,0.0,0.00076,0.09132,0.00056,0.00176,0.02264,0.00912,0.0
NN-all-18,0.0148953846153846,0.0,0.01936,0.00128,0.03656,0.00112,0.0,0.00084,0.09608,0.00088,0.00212,0.02424,0.01116,0.0
NN-all-19,0.0142830769230769,0.0,0.01864,0.00108,0.03576,0.00088,0.0,0.00072,0.09252,0.00076,0.00184,0.02364,0.00984,0.0
Min Violations Committee,0.00772,0.0,0.01956,0.0,0.00528,0.0,0.00048,0.0,0.0722,0.0,0.00036,0.00156,0.00092,0.0
Max Violations Committee,0.49512,0.62872,0.91784,0.5328,0.54432,0.52716,0.1914,0.50988,0.86136,0.13616,0.37336,0.47224,0.61344,0.12788
Random Choice,0.2651784615384616,0.03792,0.86744,0.18836,0.35388,0.18508,0.18124,0.02808,0.48444,0.0682,0.18628,0.25572,0.48972,0.12096
Borda ranking,0.0176923076923076,0.0,0.11868,0.0,0.02908,0.0,0.00768,0.0,0.05284,0.00016,4e-05,0.01824,0.00328,0.0
Plurality ranking,0.1028246153846153,0.004,0.619,0.06712,0.06876,0.06636,0.09752,0.0004,0.01364,0.0,0.08472,0.0,0.25644,0.05876
STV,0.0494215384615384,0.00088,0.45356,0.00032,0.0,0.00028,0.01428,0.0,0.00112,0.0,0.0242,0.0,0.14784,0.0
Approval Voting (AV),0.022076923076923,0.0,0.14576,0.00048,0.03416,0.00048,0.0,0.00048,0.08224,0.00012,0.00044,0.02284,0.0,0.0
Proportional Approval Voting (PAV),0.0299138461538461,0.0,0.22544,0.0,0.05104,0.0,0.00844,0.0,0.0664,0.00148,0.00136,0.03472,0.0,0.0
Approval Chamberlin-Courant (CC),0.2447692307692308,0.00136,0.85548,0.16744,0.33968,0.1646,0.18244,0.0,0.3744,0.06504,0.16736,0.23972,0.50284,0.12164
Lexicographic Chamberlin-Courant (lex-CC),0.0603384615384615,4e-05,0.4424,0.0,0.10332,0.0,0.03768,0.0,0.10528,0.01028,0.01132,0.07408,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2140030769230769,0.0,0.81196,0.14256,0.29784,0.14116,0.1798,0.0,0.31996,0.0498,0.15196,0.19876,0.36696,0.12128
Monroe's Approval Rule (Monroe),0.1000553846153846,0.00052,0.6142,0.00024,0.13272,0.00024,0.0238,0.0,0.16864,0.00952,0.0238,0.10056,0.22648,0.0
Greedy Monroe,0.0526646153846153,0.0,0.39508,0.0,0.07896,0.0,0.01848,0.0,0.0988,0.00372,0.00748,0.05672,0.0254,0.0
Minimax Approval Voting (MAV),0.1532923076923077,0.0014,0.72428,0.02936,0.205,0.02936,0.05428,0.0,0.28656,0.02284,0.12544,0.15608,0.3582,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0375230769230769,0.0,0.28984,0.0,0.06156,0.0,0.01056,0.0,0.072,0.002,0.00248,0.04264,0.00672,0.0
E Pluribus Hugo (EPH),0.0244923076923076,0.0,0.17588,8e-05,0.03912,8e-05,0.00376,8e-05,0.07064,0.00072,0.001,0.02648,0.00056,0.0
Random Serial Dictator,0.1075938461538461,0.00876,0.57968,0.04576,0.12892,0.04456,0.01928,0.04068,0.36176,0.00876,0.06348,0.09708,0.0,0.0
