Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.0274553846153846,8e-05,0.00156,0.0,0.15304,0.0,0.0,0.0,0.10064,0.0,0.0,0.10064,0.00096,0.0
NN-all-1,0.0273507692307692,0.0,0.00056,0.0,0.15336,0.0,0.0,0.0,0.1008,0.0,0.0,0.1008,4e-05,0.0
NN-all-2,0.0273692307692307,4e-05,0.00148,0.0,0.153,0.0,0.0,0.0,0.10032,0.0,0.0,0.10032,0.00064,0.0
NN-all-3,0.0274430769230769,0.0,0.00044,0.0,0.15384,0.0,0.0,0.0,0.1012,0.0,0.0,0.1012,8e-05,0.0
NN-all-4,0.0274523076923076,4e-05,0.00092,0.0,0.15364,0.0,0.0,0.0,0.1008,0.0,0.0,0.1008,0.00068,0.0
NN-all-5,0.0274184615384615,0.0,0.00072,0.0,0.15372,0.0,0.0,0.0,0.10092,0.0,0.0,0.10092,0.00016,0.0
NN-all-6,0.0274553846153846,0.0,0.001,0.0,0.1536,0.0,0.0,0.0,0.10108,0.0,0.0,0.10108,0.00016,0.0
NN-all-7,0.0274123076923076,0.0,0.0004,0.0,0.15368,0.0,0.0,0.0,0.10108,0.0,0.0,0.10108,0.00012,0.0
NN-all-8,0.0273907692307692,0.0,0.00108,0.0,0.15316,0.0,0.0,0.0,0.10076,0.0,0.0,0.10076,0.00032,0.0
NN-all-9,0.0274246153846153,0.0,0.00144,0.0,0.15332,0.0,0.0,0.0,0.10064,0.0,0.0,0.10064,0.00048,0.0
NN-all-10,0.0274215384615384,4e-05,0.001,0.0,0.15332,0.0,0.0,0.0,0.10092,0.0,0.0,0.10092,0.00028,0.0
NN-all-11,0.0275292307692307,0.0,0.0012,0.0,0.15404,0.0,0.0,0.0,0.10124,0.0,0.0,0.10124,0.00016,0.0
NN-all-12,0.0275353846153846,0.0,0.00092,0.0,0.154,0.0,0.0,0.0,0.1014,0.0,0.0,0.1014,0.00024,0.0
NN-all-13,0.0274707692307692,0.0,0.00124,0.0,0.15368,0.0,0.0,0.0,0.10084,0.0,0.0,0.10084,0.00052,0.0
NN-all-14,0.0274492307692307,4e-05,0.00088,0.0,0.15352,0.0,0.0,0.0,0.10104,0.0,0.0,0.10104,0.00032,0.0
NN-all-15,0.0275292307692307,0.0,0.00164,0.0,0.15376,0.0,0.0,0.0,0.10116,0.0,0.0,0.10116,0.00016,0.0
NN-all-16,0.0274830769230769,0.0,0.00076,0.0,0.15372,0.0,0.0,0.0,0.10124,0.0,0.0,0.10124,0.00032,0.0
NN-all-17,0.0274984615384615,4e-05,0.00028,0.0,0.15416,0.0,0.0,0.0,0.10136,0.0,0.0,0.10136,0.00028,0.0
NN-all-18,0.0275415384615384,0.0,0.00148,0.0,0.15388,0.0,0.0,0.0,0.10124,0.0,0.0,0.10124,0.0002,0.0
NN-all-19,0.0275261538461538,0.0,0.0006,0.0,0.15416,0.0,0.0,0.0,0.10144,0.0,0.0,0.10144,0.0002,0.0
Min Violations Committee,0.0128461538461538,0.0,0.09224,0.0,0.04092,0.0,0.0,0.0,0.01592,0.0,0.0,0.01592,0.002,0.0
Max Violations Committee,0.4365261538461538,0.66052,0.98256,0.0,0.96548,0.0,0.22744,0.0,0.88348,0.00812,0.22744,0.88348,0.83632,0.0
Random Choice,0.2207046153846154,0.12592,0.82672,0.0,0.42588,0.0,0.19612,0.0,0.33136,0.001,0.19612,0.33136,0.43468,0.0
Borda ranking,0.0265107692307692,0.0,0.1448,0.0,0.0818,0.0,0.01232,0.0,0.04668,0.0,0.01232,0.04668,4e-05,0.0
Plurality ranking,0.10448,0.03304,0.66656,0.0,0.00876,0.0,0.1438,0.0,0.0,0.0,0.1438,0.0,0.36228,0.0
STV,0.0684184615384615,0.00948,0.51084,0.0,0.0,0.0,0.09428,0.0,0.0,0.0,0.09428,0.0,0.18056,0.0
Approval Voting (AV),0.0550430769230769,0.00028,0.16872,0.0,0.22396,0.0,0.0,0.0,0.16128,4e-05,0.0,0.16128,0.0,0.0
Proportional Approval Voting (PAV),0.0550430769230769,0.00028,0.16872,0.0,0.22396,0.0,0.0,0.0,0.16128,4e-05,0.0,0.16128,0.0,0.0
Approval Chamberlin-Courant (CC),0.2217046153846153,0.12592,0.83516,0.0,0.4272,0.0,0.19408,0.0,0.33216,0.00088,0.19408,0.33216,0.44052,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0550430769230769,0.00028,0.16872,0.0,0.22396,0.0,0.0,0.0,0.16128,4e-05,0.0,0.16128,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.220876923076923,0.12284,0.82832,0.0,0.42892,0.0,0.19572,0.0,0.3374,0.00116,0.19572,0.3374,0.42392,0.0
Monroe's Approval Rule (Monroe),0.2216307692307692,0.12588,0.83496,0.0,0.42712,0.0,0.19388,0.0,0.33212,0.00088,0.19388,0.33212,0.44036,0.0
Greedy Monroe,0.0912953846153846,0.0024,0.3816,0.0,0.2826,0.0,0.04936,0.0,0.21072,8e-05,0.04936,0.21072,0.0,0.0
Minimax Approval Voting (MAV),0.2217046153846153,0.12592,0.83516,0.0,0.4272,0.0,0.19408,0.0,0.33216,0.00088,0.19408,0.33216,0.44052,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0552461538461538,0.00028,0.17,0.0,0.22432,0.0,0.0,0.0,0.16176,8e-05,0.0,0.16176,0.0,0.0
E Pluribus Hugo (EPH),0.0550430769230769,0.00028,0.16872,0.0,0.22396,0.0,0.0,0.0,0.16128,4e-05,0.0,0.16128,0.0,0.0
Random Serial Dictator,0.1228061538461538,0.00808,0.53468,0.0,0.3386,0.0,0.09876,0.0,0.25844,0.00072,0.09876,0.25844,0.0,0.0
